YEAR,Month,CBOT Ethanol,Annual CA Margin,CA gas price minus crude price & taxes,Annual US margin,US gas price (w/out CA) minus crude price & taxes,Brent Crude,U.S. Regular All Formulations Retail Gasoline Prices (Dollars per Gallon),U.S. Regular Conventional Retail Gasoline Prices (Dollars per Gallon),U.S. Regular Reformulated Retail Gasoline Prices (Dollars per Gallon),CA Regular All Formulations Retail Gasoline Prices (Dollars per Gallon),US price without CA,CA price real,US price without CA real,National Average State Excise Gasoline,US state excise tax without CA,FEDERAL EXCISE GASOLINE,CA STATE EXCISE GASOLINE,CA UST,CA GASOLINE SALES TAX (assumes 1% local sales tax),CA SALES TAX IN CENTS,CA cap and trade cost (CAX),LCFS CREDIT PRICE,LCFS,TOT CA GAS TAXES,TOT CA TAXES AND FEES,CARB gasoline cost,Unexplained Differential,Explained Differential,Quantity,Daily Usage,Annual Average Daily Usage,Extra Payment,CPI,Current Period Deflator,REAL ($current month) Unexplained Differential,Price Spike Calculation,Price Spike Cost Calculation,Annual Average Unexplaied,REAL ($current month) Extra Payment in $mil,Days in Month,Daily Excess Payment (millions),Aggregate Extra Payment Since 2/2015,Aggregate Extra Payment Since 2/2015 (in billions),REAL CA Retail Gas Price,,Monthly average distribution and retailing MGS,Annual average distribution and retailing MGS
2006,8,,,,,,73.23,2.952,2.91,3.04,3.166,2.928222222,4.777275066,4.418484842,0.2,0.178442372,0.184,0.18,0.014,0.0725,0.214018648,0,,0,0.408018648,0.592018648,0.1,-0.091798498,0.329576276,,,,,203.9,0.662720893,-0.138517585,,,-0.060547103,,31,,,,4.645278176,,-0.383364884,-0.412594365
2006,9,,,,,,61.96,2.555,2.501,2.669,2.892,2.517555556,4.385335298,3.817539849,0.2,0.180500389,0.184,0.18,0.014,0.0725,0.195496503,0,,0,0.389496503,0.573496503,0.1,0.065448329,0.308996115,,,,,202.9,0.659470668,0.099243731,,,-0.060547103,,30,,,,4.264167767,,-0.213046518,-0.412594365
2006,10,,,,,,57.81,2.245,2.214,2.309,2.548,2.211333333,3.884765649,3.371472438,0.2,0.183084175,0.184,0.18,0.014,0.0725,0.172242424,0,,0,0.366242424,0.550242424,0.1,0.053508418,0.283158249,,,,,201.8,0.655895421,0.081580715,,,-0.060547103,,31,,,,3.77742894,,-0.18384532,-0.412594365
2006,11,,,,,,58.76,2.229,2.211,2.267,2.462,2.203111111,3.759235742,3.363937462,0.2,0.183730122,0.184,0.18,0.014,0.0725,0.166428904,0,,0,0.360428904,0.544428904,0.1,-0.017809894,0.276698783,,,,,201.5,0.654920353,-0.027193984,,,-0.060547103,,30,,,,3.655367444,,-0.353931613,-0.412594365
2006,12,,,,,,62.47,2.313,2.284,2.372,2.542,2.287555556,3.875617849,3.487683376,0.2,0.183129241,0.184,0.18,0.014,0.0725,0.17183683,0,,0,0.36583683,0.54983683,0.1,-0.028263144,0.282707589,,,,,201.8,0.655895421,-0.043090931,,,-0.060547103,,31,,,,3.768533895,,-0.295004034,-0.412594365
2007,1,2.140324,,,,,53.68,2.24,2.191,2.343,2.571,2.203222222,3.907903234,3.34888341,0.2,0.182911422,0.184,0.18,0.014,0.0725,0.173797203,0,,0,0.367797203,0.551797203,0.1,0.082891997,0.284885781,,,,,202.416,0.657897559,0.125995295,,,-0.017905761,,31,,,,3.799927229,,-0.262223946,-0.368201378
2007,2,1.873329,,,,,57.56,2.278,2.235,2.369,2.668,2.234666667,4.0337605,3.378601998,0.2,0.182182854,0.184,0.18,0.014,0.0725,0.180354312,0,,0,0.374354312,0.558354312,0.1,0.141161875,0.292171458,,,,,203.499,0.661417553,0.213423237,,,-0.017905761,,28,,,,3.922307038,,-0.36880173,-0.368201378
2007,3,2.156023,,,,,62.05,2.563,2.503,2.689,3.06,2.507777778,4.584680256,3.757306949,0.2,0.179238539,0.184,0.18,0.014,0.0725,0.206853147,0,,0,0.400853147,0.584853147,0.1,0.230607615,0.321614608,,,,,205.352,0.66744022,0.345510516,,,-0.017905761,,31,,,,4.458004792,,-0.360473292,-0.368201378
2007,4,2.16105,,,,,67.49,2.845,2.787,2.965,3.292,2.795333333,4.900442855,4.161109132,0.2,0.177495985,0.184,0.18,0.014,0.0725,0.222536131,0,,0,0.416536131,0.600536131,0.1,0.157626522,0.339040145,,,,,206.686,0.67177602,0.234641483,,,-0.017905761,,30,,,,4.765042819,,-0.345863653,-0.368201378
2007,5,2.168182,,,,,67.21,3.146,3.119,3.202,3.439,3.113444444,5.088173393,4.606497582,0.2,0.176391867,0.184,0.18,0.014,0.0725,0.232473193,0,,0,0.426473193,0.610473193,0.1,-0.024525771,0.350081326,,,,,207.949,0.675881055,-0.036287111,,,-0.017905761,,31,,,,4.947586331,,-0.460779027,-0.368201378
2007,6,2.113012,,,,,71.05,3.056,3.024,3.122,3.281,3.031,4.845014931,4.475842809,0.2,0.177578607,0.184,0.18,0.014,0.0725,0.221792541,0,,0,0.415792541,0.599792541,0.1,-0.088213934,0.338213934,,,,,208.352,0.677190895,-0.130264501,,,-0.017905761,,30,,,,4.711146377,,-0.38864044,-0.368201378
2007,7,1.968095,,,,,76.93,2.965,2.947,3.001,3.126,2.947111111,4.617302752,4.353072375,0.2,0.178742813,0.184,0.18,0.014,0.0725,0.211314685,0,,0,0.405314685,0.589314685,0.1,-0.147682984,0.326571873,,,,,208.299,0.677018634,-0.218137251,,,-0.017905761,,31,,,,4.489725923,,-0.466667835,-0.368201378
2007,8,1.874522,,,,,70.76,2.786,2.777,2.806,2.899,2.773444444,4.289876388,4.104082041,0.2,0.180447811,0.184,0.18,0.014,0.0725,0.195969697,0,,0,0.389969697,0.573969697,0.1,-0.18396633,0.309521886,,,,,207.917,0.675777048,-0.272229326,,,-0.017905761,,31,,,,4.171346403,,-0.355415584,-0.368201378
2007,9,1.576842,,,,,77.17,2.803,2.817,2.776,2.874,2.795111111,4.241193602,4.124776395,0.2,0.180635587,0.184,0.18,0.014,0.0725,0.19427972,0,,0,0.38827972,0.57227972,0.1,-0.228755245,0.307644134,,,,,208.49,0.677639427,-0.337576646,,,-0.017905761,,30,,,,4.124008729,,-0.472061135,-0.368201378
2007,10,1.518227,,,,,82.34,2.803,2.791,2.828,3.065,2.773888889,4.51339939,4.084720528,0.2,0.179200984,0.184,0.18,0.014,0.0725,0.207191142,0,,0,0.401191142,0.585191142,0.1,-0.030879047,0.321990158,,,,,208.936,0.679089027,-0.045471279,,,-0.017905761,,31,,,,4.388693428,,-0.399200303,-0.368201378
2007,11,1.707381,,,,,92.41,3.08,3.064,3.112,3.348,3.050222222,4.901023937,4.465117122,0.2,0.177075369,0.184,0.18,0.014,0.0725,0.226321678,0,,0,0.420321678,0.604321678,0.1,-0.045468531,0.343246309,,,,,210.177,0.683122556,-0.066559845,,,-0.017905761,,30,,,,4.765607845,,-0.301970139,-0.368201378
2007,12,1.9495,,,,,90.93,3.018,2.984,3.092,3.307,2.985888889,4.844255256,4.373876004,0.2,0.17738332,0.184,0.18,0.014,0.0725,0.223550117,0,,0,0.417550117,0.601550117,0.1,-0.019055685,0.340166796,,,,,210.036,0.682664275,-0.027913699,,,-0.017905761,,31,,,,4.710407692,,-0.236319454,-0.368201378
2008,1,2.183238,,,,,92.18,3.043,3.018,3.094,3.248,3.020222222,4.734296987,4.402287243,0.2,0.17782647,0.184,0.18,0.014,0.0725,0.219561772,0,,0,0.413561772,0.597561772,0.1,-0.107957524,0.335735302,1234472901,39.82170648,41.08500008,-133270637.8,211.08,0.686057509,-0.157359292,,,-0.082386317,-194.2557817,31,-6.266315538,-194.2557817,-0.194255782,4.603487588,,-0.150301401,-0.312100269
2008,2,2.13335,,,,,94.99,3.028,3.016,3.051,3.184,3.010666667,4.62757136,4.375651646,0.2,0.178307174,0.184,0.18,0.014,0.0725,0.215235431,0,,0,0.409235431,0.593235431,0.1,-0.157594924,0.330928257,1282275797,44.21640679,41.08500008,-202080156.3,211.693,0.688049897,-0.229045777,,,-0.082386317,-293.6998567,29,-10.12758126,-487.9556383,-0.487955638,4.499710808,,-0.523818701,-0.312100269
2008,3,2.3125,,,,,103.64,3.244,3.215,3.304,3.562,3.208666667,5.132460858,4.623345332,0.2,0.175468013,0.184,0.18,0.014,0.0725,0.240787879,0,,0,0.434787879,0.618787879,0.1,-0.005986532,0.359319865,1309507897,42.24219023,41.08500008,-7839410.912,213.528,0.69401406,-0.008625952,,,-0.082386317,-11.29575229,31,-0.364379106,-499.2513906,-0.499251391,4.990650126,,-0.357269578,-0.312100269
2008,4,2.446864,,,,,109.07,3.458,3.421,3.537,3.799,3.420111111,5.440954316,4.898307005,0.2,0.173687905,0.184,0.18,0.014,0.0725,0.256808858,0,,0,0.450808858,0.634808858,0.1,0.001767936,0.377120953,1257478243,41.91594143,41.08500008,2223140.763,214.823,0.698223102,0.00253205,,,-0.082386317,3.183997718,30,0.106133257,-496.0673929,-0.496067393,5.290619859,,-0.398461068,-0.312100269
2008,5,2.489,,,,,122.8,3.766,3.735,3.83,3.968,3.743555556,5.635541047,5.316774444,0.2,0.172418544,0.184,0.18,0.014,0.0725,0.2682331,0,,0,0.4622331,0.6462331,0.1,-0.165370111,0.389814556,1283632210,41.40749065,41.08500008,-212274401.5,216.632,0.704102759,-0.234866444,,,-0.082386317,-301.4821328,31,-9.72523009,-797.5495257,-0.797549526,5.479830127,,-0.514318197,-0.312100269
2008,6,2.533381,,,,,132.32,4.054,3.989,4.19,4.484,4.006222222,6.304854621,5.633061707,0.2,0.168542865,0.184,0.18,0.014,0.0725,0.303114219,0,,0,0.497114219,0.681114219,0.1,0.049206423,0.428571355,1214526818,40.48422727,41.08500008,59762520.6,218.815,0.711198,0.069188079,,,-0.082386317,84.03077703,30,2.801025901,-713.5187487,-0.713518749,6.130650458,,-0.485929975,-0.312100269
2008,7,2.678545,,,,,132.72,4.062,4.002,4.187,4.462,4.017555556,6.241148561,5.619489259,0.2,0.168708107,0.184,0.18,0.014,0.0725,0.30162704,0,,0,0.49562704,0.67962704,0.1,0.017525512,0.426918933,1257415374,40.56178626,41.08500008,22036847.63,219.964,0.714932509,0.024513519,,,-0.082386317,30.82367545,31,0.994312111,-682.6950732,-0.682695073,6.068704606,,-0.156447343,-0.312100269
2008,8,2.270476,,,,,113.24,3.779,3.74,3.86,4.079,3.745666667,5.728298517,5.260185539,0.2,0.171584823,0.184,0.18,0.014,0.0725,0.275736597,0,,0,0.469736597,0.653736597,0.1,-0.064818441,0.398151774,1259535970,40.63019258,41.08500008,-81641157.73,219.086,0.712078811,-0.09102706,,,-0.082386317,-114.6518565,31,-3.698446985,-797.3469298,-0.79734693,5.570024693,,-0.299008304,-0.312100269
2008,9,2.146143,,,,,97.23,3.703,3.709,3.687,3.793,3.693,5.334034651,5.193406266,0.2,0.173732971,0.184,0.18,0.014,0.0725,0.256403263,0,,0,0.450403263,0.634403263,0.1,-0.276670293,0.376670293,1218721221,40.6240407,41.08500008,-337183956.9,218.783,0.711093993,-0.389076965,,,-0.082386317,-474.1763538,30,-15.80587846,-1271.523284,-1.271523284,5.186654402,,-0.238605601,-0.312100269
2008,10,1.889565,,,,,71.58,3.051,3.01,3.14,3.389,3.013444444,4.814529138,4.28100209,0.2,0.176767418,0.184,0.18,0.014,0.0725,0.22909324,0,,0,0.42309324,0.60709324,0.1,0.029229733,0.346325822,1251514350,40.37143065,41.08500008,36581430.58,216.573,0.703910996,0.041524757,,,-0.082386317,51.96882958,31,1.676413857,-1219.554454,-1.219554454,4.681502911,,-0.334060353,-0.312100269
2008,11,1.648,,,,,52.45,2.147,2.099,2.248,2.456,2.112666667,3.557208314,3.059932993,0.2,0.183775188,0.184,0.18,0.014,0.0725,0.16602331,0,,0,0.36002331,0.54402331,0.1,0.067085211,0.276248122,1197991322,39.93304407,41.08500008,80367500.71,212.425,0.690429062,0.097164524,,,-0.082386317,116.4022564,30,3.880075213,-1103.152198,-1.103152198,3.458922067,,0.059742987,-0.312100269
2008,12,1.493068,,,,,39.95,1.687,1.669,1.726,1.823,1.671888889,2.667980635,2.446827855,0.2,0.188529656,0.184,0.18,0.014,0.0725,0.1232331,0,,0,0.3172331,0.5012331,0.1,-0.077592334,0.228703445,1265157860,40.81154387,41.08500008,-98166550.72,210.228,0.683288318,-0.113557237,,,-0.082386317,-143.6678312,31,-4.634446169,-1246.820029,-1.246820029,2.594263894,,-0.3467257,-0.312100269
2009,1,1.51375,,,,,43.44,1.788,1.772,1.822,2.005,1.763888889,2.921623521,2.570283923,0.2,0.185243777,0.184,0.18,0.014,0.0825,0.152806005,0,,0,0.346806005,0.530806005,0.1,-0.020451116,0.261562227,1212487451,39.11249842,40.5748629,-24796721.8,211.143,0.686262274,-0.029800729,,,0.067722758,-36.1330103,31,-1.165580977,-1282.953039,-1.282953039,2.840898585,,-0.46640617,-0.208271509
2009,2,1.488053,,,,,43.32,1.923,1.892,1.988,2.22,1.89,3.21890741,2.740421173,0.202,0.185645368,0.184,0.18,0.014,0.0825,0.169191686,0,,0,0.363191686,0.547191686,0.1,0.052453682,0.277546318,1121912239,40.06829425,40.5748629,58848428.18,212.193,0.68967501,0.076055652,,,0.067722758,85.32776644,28,3.04742023,-1197.625273,-1.197625273,3.129968472,,-0.405947751,-0.208271509
2009,3,1.4585,,,,,46.54,1.959,1.937,2.003,2.19,1.933333333,3.167705598,2.79645243,0.202,0.18589941,0.184,0.18,0.014,0.0825,0.166905312,0,,0,0.360905312,0.544905312,0.1,-0.018339235,0.275005902,1279318383,41.26833494,40.5748629,-23461720.86,212.709,0.691352126,-0.02652662,,,0.067722758,-33.93599293,31,-1.094709449,-1231.561266,-1.231561266,3.080181375,,-0.284884665,-0.208271509
2009,4,1.502143,,,,,50.18,2.049,2.021,2.109,2.331,2.017666667,3.363257836,2.911168266,0.202,0.184705414,0.184,0.18,0.014,0.0825,0.17765127,0,,0,0.37165127,0.55565127,0.1,0.026387478,0.286945856,1247536585,41.58455283,40.5748629,32919343.63,213.24,0.693077996,0.038072883,,,0.067722758,47.49731463,30,1.583243821,-1184.063951,-1.184063951,3.270330473,,-0.258003878,-0.208271509
2009,5,1.5295,,,,,57.3,2.266,2.24,2.319,2.485,2.241666667,3.575127352,3.225047813,0.202,0.183401334,0.184,0.18,0.014,0.0825,0.189387991,0,,0,0.383387991,0.567387991,0.1,-0.056653323,0.299986656,1291314554,41.65530819,40.5748629,-73157260.61,213.856,0.695080134,-0.081506175,,,0.067722758,-105.25011,31,-3.39516484,-1289.314061,-1.289314061,3.476345999,,-0.321419357,-0.208271509
2009,6,1.673954,,,,,68.61,2.631,2.597,2.702,2.923,2.598555556,4.169455351,3.706658011,0.202,0.179692327,0.184,0.18,0.014,0.0825,0.222769053,0,,0,0.416769053,0.600769053,0.1,-0.012632281,0.337076726,1233792786,41.1264262,40.5748629,-15585617.47,215.693,0.701050798,-0.018019067,,,0.067722758,-22.23179478,30,-0.741059826,-1311.545856,-1.311545856,4.054252618,,-0.27651255,-0.208271509
2009,7,1.597727,,,,,64.44,2.527,2.478,2.628,2.873,2.488555556,4.10464211,3.55538807,0.202,0.18011573,0.184,0.18,0.014,0.0825,0.21895843,0,,0,0.41295843,0.59695843,0.1,0.051601745,0.3328427,1284485838,41.43502703,40.5748629,66281710.58,215.351,0.699939221,0.07372318,,,0.067722758,94.69638022,31,3.054721943,-1216.849476,-1.216849476,3.991230178,,-0.185294179,-0.208271509
2009,8,1.537619,,,,,72.51,2.616,2.562,2.73,3.01,2.572222222,4.290749882,3.666698404,0.202,0.178955607,0.184,0.18,0.014,0.0825,0.229399538,0,,0,0.423399538,0.607399538,0.1,0.093333847,0.344443931,1267878839,40.89931739,40.5748629,118336009,215.834,0.70150908,0.13304724,,,0.067722758,168.6877796,31,5.441541278,-1048.161696,-1.048161696,4.172195762,,-0.152801883,-0.208271509
2009,9,1.536667,,,,,67.65,2.554,2.48,2.71,3.123,2.490777778,4.449048396,3.548380044,0.202,0.177998717,0.184,0.18,0.014,0.0825,0.238011547,0,,0,0.432011547,0.616011547,0.1,0.278209392,0.35401283,1219279786,40.64265953,40.5748629,339215087.7,215.969,0.70194786,0.396339113,,,0.067722758,483.2482683,30,16.10827561,-564.9134276,-0.564913428,4.326120462,,-0.028688611,-0.208271509
2009,10,1.750909,,,,,72.77,2.551,2.5,2.66,3.014,2.499555556,4.289634855,3.557458737,0.202,0.178921735,0.184,0.18,0.014,0.0825,0.229704388,0,,0,0.423704388,0.607704388,0.1,0.169661791,0.344782653,1245985450,40.19307903,40.5748629,211396123.2,216.177,0.702623907,0.241468856,,,0.067722758,300.8666815,31,9.705376823,-264.0467461,-0.264046746,4.171111543,,0.058122371,-0.208271509
2009,11,1.985,,,,,76.66,2.651,2.614,2.73,2.958,2.616888889,4.206956123,3.721817692,0.202,0.179395946,0.184,0.18,0.014,0.0825,0.22543649,0,,0,0.41943649,0.60343649,0.1,0.001070567,0.340040544,1170268541,39.00895137,40.5748629,1252851.002,216.33,0.703121191,0.001522593,,,0.067722758,1.781842188,30,0.05939474,-262.2649039,-0.262264904,4.090717238,,-0.032275931,-0.208271509
2009,12,1.972273,,,,,74.46,2.607,2.568,2.69,2.915,2.572777778,4.153114694,3.665537287,0.202,0.179760072,0.184,0.18,0.014,0.0825,0.222159353,0,,0,0.416159353,0.600159353,0.1,0.005822941,0.336399281,1237021075,39.90390565,40.5748629,7203100.394,215.949,0.701882855,0.008296172,,,0.067722758,10.26253931,31,0.331049655,-252.0023646,-0.252002365,4.038363456,,-0.145145501,-0.208271509
2010,1,1.836316,0.628390461,0.674427711,0.670361911,0.693253872,76.17,2.715,2.678,2.792,3.017,2.681444444,4.283798322,3.807347435,0.204,0.181118553,0.184,0.18,0.02,0.0825,0.229933025,0,,0,0.429933025,0.613933025,0.1,-0.013258917,0.348814473,1172751145,37.8306821,40.73930128,-15549410.23,216.687,0.704281521,-0.018826161,,,-0.04197145,-22.07840154,31,-0.712206501,-274.0807661,-0.274080766,4.165436274,,-0.059494462,-0.229223792
2010,2,1.688421,0.628390461,0.662289182,0.670361911,0.674033022,73.75,2.644,2.603,2.729,2.945,2.610555556,4.180524658,3.705769736,0.204,0.181728253,0.184,0.18,0.02,0.0825,0.224445727,0,,0,0.424445727,0.608445727,0.1,-0.008273031,0.342717475,1130899111,40.38925396,40.73930128,-9355962.879,216.741,0.704457034,-0.01174384,,,-0.04197145,-13.28109797,28,-0.474324927,-287.3618641,-0.287361864,4.065016079,,-0.160559213,-0.229223792
2010,3,1.518696,0.628390461,0.633489283,0.670361911,0.683726139,78.83,2.772,2.742,2.834,3.057,2.740333333,4.321765957,3.87408548,0.204,0.180779831,0.184,0.18,0.02,0.0825,0.232981524,0,,0,0.432981524,0.616981524,0.1,-0.035535027,0.352201694,1272640468,41.05291832,40.73930128,-45223313.32,217.631,0.707349734,-0.050236856,,,-0.04197145,-63.93345632,31,-2.062369559,-351.2953204,-0.35129532,4.202354858,,-0.210927149,-0.229223792
2010,4,1.44,0.628390461,0.473832239,0.670361911,0.593904826,84.82,2.848,2.818,2.913,3.091,2.821,4.362255966,3.981211285,0.204,0.180491917,0.184,0.18,0.02,0.0825,0.235572748,0,,0,0.435572748,0.619572748,0.1,-0.085080831,0.355080831,1254775791,41.8258597,40.73930128,-106757367.5,218.009,0.708578319,-0.120072586,,,-0.04197145,-150.6641745,30,-5.022139151,-501.9594949,-0.501959495,4.241726121,,-0.250266203,-0.229223792
2010,5,1.505,0.628390461,0.772362349,0.670361911,0.874986937,75.95,2.836,2.795,2.922,3.09,2.807777778,4.357466793,3.959481692,0.204,0.180500385,0.184,0.18,0.02,0.0825,0.235496536,0,,0,0.435496536,0.619496536,0.1,-0.072773929,0.354996151,1289885802,41.60921942,40.73930128,-93870057.34,218.178,0.709127607,-0.102624588,,,-0.04197145,-132.3739993,31,-4.270129009,-634.3334942,-0.634333494,4.237069274,,-0.251019058,-0.229223792
2010,6,1.523182,0.628390461,0.809519365,0.670361911,0.753477078,74.76,2.732,2.684,2.832,3.087,2.692555556,4.357490317,3.80070773,0.204,0.180525789,0.184,0.18,0.02,0.0825,0.235267898,0,,0,0.435267898,0.619267898,0.1,0.039702335,0.354742109,1255432005,41.8477335,40.73930128,49843582.19,217.965,0.708435309,0.056042287,,,-0.04197145,70.35728111,30,2.345242704,-563.9762131,-0.563976213,4.237092148,,-0.305986694,-0.229223792
2010,7,1.505238,0.628390461,0.782892668,0.670361911,0.720693794,75.58,2.729,2.679,2.832,3.124,2.685111111,4.408787648,3.789399712,0.204,0.176518429,0.184,0.353,0.02,0.0325,0.09833414,0,,0,0.47133414,0.65533414,0.1,0.044073177,0.394815712,1273677743,41.08637881,40.73930128,56135024.98,218.011,0.708584819,0.062198873,,,-0.04197145,79.22132035,31,2.555526463,-484.7548927,-0.484754893,4.286972125,,-0.345740482,-0.229223792
2010,8,1.688636,0.628390461,0.754270056,0.670361911,0.669456951,77.04,2.73,2.683,2.828,3.14,2.684444444,4.425258071,3.783235492,0.204,0.17646247,0.184,0.353,0.02,0.0325,0.098837772,0,,0,0.471837772,0.655837772,0.1,0.060180253,0.395375303,1291164966,41.65048277,40.73930128,77702634.18,218.312,0.709563137,0.084813105,,,-0.04197145,109.5077099,31,3.532506771,-375.2471829,-0.375247183,4.302987467,,-0.248879917,-0.229223792
2010,9,1.979524,0.628390461,0.558996283,0.670361911,0.621543165,77.84,2.705,2.678,2.761,3.017,2.670333333,4.249439921,3.761160448,0.204,0.176892655,0.184,0.353,0.02,0.0325,0.094966102,0,,0,0.467966102,0.651966102,0.1,-0.04440678,0.391073446,1237725377,41.25751257,40.73930128,-54963398.1,218.439,0.709975916,-0.062546882,,,-0.04197145,-77.41586281,30,-2.58052876,-452.6630457,-0.452663046,4.132027202,,-0.20997197,-0.229223792
2010,10,2.100952,0.628390461,0.505590796,0.670361911,0.595490886,82.67,2.801,2.766,2.872,3.098,2.768,4.358101595,3.89387515,0.204,0.176609362,0.184,0.353,0.02,0.0325,0.097515738,0,,0,0.470515738,0.654515738,0.1,-0.063906376,0.393906376,1256958886,40.54706084,40.73930128,-80327687.32,218.711,0.710859977,-0.08990009,,,-0.04197145,-113.0007173,31,-3.64518443,-565.663763,-0.565663763,4.237686536,,-0.279883339,-0.229223792
2010,11,2.346667,0.628390461,0.497648374,0.670361911,0.588849859,85.28,2.859,2.815,2.952,3.157,2.825888889,4.439232309,3.973638663,0.204,0.176403013,0.184,0.353,0.02,0.0325,0.099372881,0,,0,0.472372881,0.656372881,0.1,-0.064858757,0.395969868,1200852654,40.0284218,40.73930128,-77885810.55,218.803,0.711158998,-0.091201486,,,-0.04197145,-109.519546,30,-3.650651533,-675.183309,-0.675183309,4.316575595,,-0.177550006,-0.229223792
2010,12,2.1025,0.628390461,0.415367231,0.670361911,0.574926403,91.45,2.993,2.951,3.082,3.25,2.964444444,4.562164943,4.161318314,0.204,0.176077751,0.184,0.353,0.02,0.0325,0.102300242,0,,0,0.475300242,0.659300242,0.1,-0.113666936,0.399222491,1232128839,39.74609158,40.73930128,-140052309.5,219.179,0.712381082,-0.159559172,,,-0.04197145,-196.5974574,31,-6.341853465,-871.7807664,-0.871780766,4.43611158,,-0.250407005,-0.229223792
2011,1,2.27,0.505194996,0.367886731,0.61887729,0.537394111,96.52,3.095,3.058,3.173,3.342,3.067555556,4.669069452,4.285646301,0.21,0.182422653,0.184,0.353,0.02,0.0325,0.105196126,0,,0,0.478196126,0.662196126,0.1,-0.121329029,0.395773473,1204096468,38.84182155,40.00415615,-146091855,220.223,0.715774317,-0.169507379,,,-0.113682294,-204.1032368,31,-6.583975382,-1075.884003,-1.075884003,4.5400623,,-0.202076271,-0.275310177
2011,2,2.281053,0.505194996,0.378986041,0.61887729,0.445584057,103.72,3.211,3.168,3.301,3.53,3.175555556,4.907521294,4.414761051,0.21,0.181765133,0.184,0.353,0.02,0.0325,0.111113801,0,,0,0.484113801,0.668113801,0.1,-0.047904224,0.402348668,1131200286,40.40001021,40.00415615,-54189271.7,221.309,0.719304062,-0.066598017,,,-0.113682294,-75.33569541,28,-2.69056055,-1151.219699,-1.151219699,4.771925679,,-0.365469617,-0.275310177
2011,3,2.422174,0.505194996,0.582550577,0.61887729,0.552754941,114.64,3.561,3.509,3.671,3.956,3.517111111,5.446649734,4.842384301,0.21,0.180275222,0.184,0.353,0.02,0.0325,0.124523002,0,,0,0.497523002,0.681523002,0.1,0.021641108,0.41724778,1237807877,39.92928635,40.00415615,26787534.47,223.467,0.726318048,0.029795636,,,-0.113682294,36.88127338,31,1.189718496,-1114.338425,-1.114338425,5.296157911,,-0.377216072,-0.275310177
2011,4,2.5325,0.505194996,0.566099113,0.61887729,0.59945442,123.26,3.8,3.746,3.914,4.16,3.76,5.690872453,5.143673179,0.21,0.179561743,0.184,0.353,0.02,0.0325,0.13094431,0,,0,0.50394431,0.68794431,0.1,-0.024382567,0.424382567,1204833929,40.16113097,40.00415615,-29376943.5,224.906,0.730995121,-0.033355307,,,-0.113682294,-40.18760541,30,-1.339586847,-1154.526031,-1.154526031,5.533632718,,-0.318519246,-0.275310177
2011,5,2.544286,0.505194996,0.861390941,0.61887729,1.024185007,114.99,3.906,3.849,4.025,4.181,3.875444444,5.692820321,5.276778016,0.21,0.179488297,0.184,0.353,0.02,0.0325,0.131605327,0,,0,0.504605327,0.688605327,0.1,-0.119561474,0.42511703,1237497276,39.91926697,40.00415615,-147956998.8,225.964,0.73443386,-0.162794066,,,-0.113682294,-201.4572134,31,-6.498619787,-1355.983244,-1.355983244,5.535526765,,-0.198567586,-0.275310177
2011,6,2.598182,0.505194996,0.553062924,0.61887729,0.7595304,113.83,3.68,3.628,3.789,3.918,3.653555556,5.340440799,4.979989063,0.21,0.180408125,0.184,0.353,0.02,0.0325,0.123326877,0,,0,0.496326877,0.680326877,0.1,-0.151474307,0.415918752,1220789762,40.69299207,40.00415615,-184918283.5,225.722,0.733647305,-0.206467476,,,-0.113682294,-252.0533807,30,-8.401779356,-1608.036625,-1.608036625,5.192883547,,-0.264678451,-0.275310177
2011,7,2.6775,0.505194996,0.286219694,0.61887729,0.629026078,116.97,3.65,3.614,3.726,3.798,3.633555556,5.172291579,4.948343549,0.21,0.180383374,0.184,0.357,0.02,0.0325,0.119549637,0,,0,0.496549637,0.680549637,0.1,-0.251721819,0.416166263,1245916412,40.190852,40.00415615,-313624345.1,225.922,0.73429735,-0.342806383,,,-0.113682294,-427.1080988,31,-13.77768061,-2035.144724,-2.035144724,5.029380317,,-0.266089724,-0.275310177
2011,8,2.825652,0.505194996,0.477822563,0.61887729,0.833778763,110.22,3.639,3.612,3.698,3.777,3.623666667,5.129547626,4.921305467,0.21,0.18045682,0.184,0.357,0.02,0.0325,0.11888862,0,,0,0.49588862,0.67988862,0.1,-0.262098467,0.4154318,1269658460,40.95672452,40.00415615,-332775535.4,226.545,0.73632224,-0.3559562,,,-0.113682294,-451.9428005,31,-14.57880002,-2487.087524,-2.487087524,4.987817387,,-0.372406101,-0.275310177
2011,9,2.769762,0.505194996,0.586532597,0.61887729,0.683786743,112.83,3.611,3.573,3.693,3.925,3.576111111,5.322464619,4.849356653,0.21,0.179939198,0.184,0.357,0.02,0.0325,0.123547215,0,,0,0.500547215,0.684547215,0.1,-0.071719128,0.420608017,1211495250,40.383175,40.00415615,-86887383.31,226.889,0.737440318,-0.097254146,,,-0.113682294,-117.8229359,30,-3.927431197,-2604.91046,-2.60491046,5.175404052,,-0.339819933,-0.275310177
